sku,product_name,unit_price,unit_of_measure,stock_status,discount_1,discount_2,net_price,supplier_name
GL4-A40TGL-12-56,"Turning holders for parting, grooving and copy turning",584.01,1,Stocked,0.45,0,321.21,Dormer
GL4-A40TGL-20-62,"Turning holders for parting, grooving and copy turning",584.01,1,Stocked,0.45,0,321.21,Dormer
GL4-A40TGR-12-56,"Turning holders for parting, grooving and copy turning",584.01,1,Stocked,0.45,0,321.21,Dormer
GL4-A40TGR-20-62,"Turning holders for parting, grooving and copy turning",584.01,1,Stocked,0.45,0,321.21,Dormer
GL4-S1616KFL-16-45,"Turning holders for parting, grooving and copy turning",202.91,1,Stocked,0.45,0,111.60,Dormer
GL4-S1616KFR-16-45,"Turning holders for parting, grooving and copy turning",202.91,1,Stocked,0.45,0,111.60,Dormer
GL4-S2020KFL-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2020KFL-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2020KFL-24-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2020KFR-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2020KFR-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2020KFR-24-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL4-S2525MFL-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFL-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFL-20-R065050,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFL-20-R095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFL-24-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFL-25-R160090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFL-25-R400150,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFL-25-R950380,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFR-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFR-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFR-20-L065050,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFR-20-L095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFR-24-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525MFR-25-L160090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFR-25-L400150,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MFR-25-L950380,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MGR-20-R065050,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MGR-25-R095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MGR-25-R160090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525MGR-25-R400150,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL4-S2525PFL-32-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S2525PFR-32-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL4-S29CBS,"Turning holders for parting, grooving and copy turning",151.41,1,Stocked,0.45,0,83.28,Dormer
GL4-S3232MFL-24,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL4-S3232MFR-24,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL4-S32MB,"Turning holders for parting, grooving and copy turning",190.55,1,Stocked,0.45,0,104.80,Dormer
GL5-A2020KFL-24-80,"Turning holders for parting, grooving and copy turning",348.14,1,Stocked,0.45,0,191.48,Dormer
GL5-A2020KFR-24-80,"Turning holders for parting, grooving and copy turning",348.14,1,Stocked,0.45,0,191.48,Dormer
GL5-A2525PFL-32-100,"Turning holders for parting, grooving and copy turning",366.68,1,Stocked,0.45,0,201.67,Dormer
GL5-A2525PFR-32-100,"Turning holders for parting, grooving and copy turning",366.68,1,Stocked,0.45,0,201.67,Dormer
GL5-S2020KFL-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL5-S2020KFL-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL5-S2020KFR-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL5-S2020KFR-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL5-S2525MFL-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S2525MFL-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S2525MFL-25-R095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525MFL-25-R200090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525MFL-25-R950180,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525MFR-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S2525MFR-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S2525MFR-25-L095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525MFR-25-L200090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525MFR-25-L950180,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL5-S2525PFL-32-100,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S2525PFR-32-100,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL5-S29CBS,"Turning holders for parting, grooving and copy turning",151.41,1,Stocked,0.45,0,83.28,Dormer
GL5-S3232PFL-32,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL5-S3232PFR-32,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL5-S32MB,"Turning holders for parting, grooving and copy turning",190.55,1,Stocked,0.45,0,104.80,Dormer
GL6-A2020KFL-24-80,"Turning holders for parting, grooving and copy turning",348.14,1,Stocked,0.45,0,191.48,Dormer
GL6-A2020KFR-24-80,"Turning holders for parting, grooving and copy turning",348.14,1,Stocked,0.45,0,191.48,Dormer
GL6-A2525PFL-32-100,"Turning holders for parting, grooving and copy turning",366.68,1,Stocked,0.45,0,201.67,Dormer
GL6-A2525PFR-32-100,"Turning holders for parting, grooving and copy turning",366.68,1,Stocked,0.45,0,201.67,Dormer
GL6-S2020KFL-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL6-S2020KFL-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL6-S2020KFR-12,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL6-S2020KFR-20-80,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
GL6-S2525MFL-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S2525MFL-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S2525MFL-25-R095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525MFL-25-R200090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525MFL-25-R950180,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525MFR-12,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S2525MFR-20-80,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S2525MFR-25-L095060,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525MFR-25-L200090,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525MFR-25-L950180,"Turning holders for parting, grooving and copy turning",251.32,1,Stocked,0.45,0,138.23,Dormer
GL6-S2525PFL-32-100,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S2525PFR-32-100,"Turning holders for parting, grooving and copy turning",244.11,1,Stocked,0.45,0,134.26,Dormer
GL6-S29CBS,"Turning holders for parting, grooving and copy turning",151.41,1,Stocked,0.45,0,83.28,Dormer
GL6-S3232PFL-32,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL6-S3232PFL-32-R200090,"Turning holders for parting, grooving and copy turning",284.28,1,Stocked,0.45,0,156.35,Dormer
GL6-S3232PFL-32-R950180,"Turning holders for parting, grooving and copy turning",284.28,1,Stocked,0.45,0,156.35,Dormer
GL6-S3232PFR-32,"Turning holders for parting, grooving and copy turning",276.04,1,Stocked,0.45,0,151.82,Dormer
GL6-S3232PFR-32-L200090,"Turning holders for parting, grooving and copy turning",284.28,1,Stocked,0.45,0,156.35,Dormer
GL6-S3232PFR-32-L950180,"Turning holders for parting, grooving and copy turning",284.28,1,Stocked,0.45,0,156.35,Dormer
GL6-S32MB,"Turning holders for parting, grooving and copy turning",190.55,1,Stocked,0.45,0,104.80,Dormer
MS-EN-1212 F,"Turning holders for parting, grooving and copy turning",194.67,1,Stocked,0.45,0,107.07,Dormer
MS-EN-1616 H,"Turning holders for parting, grooving and copy turning",194.67,1,Stocked,0.45,0,107.07,Dormer
MS-EN-2020 K,"Turning holders for parting, grooving and copy turning",194.67,1,Stocked,0.45,0,107.07,Dormer
MS-EN-2020 KS,"Turning holders for parting, grooving and copy turning",213.21,1,Stocked,0.45,0,117.27,Dormer
MS-EN-2525 M,"Turning holders for parting, grooving and copy turning",198.79,1,Stocked,0.45,0,109.33,Dormer
MS-EN-2525 MS,"Turning holders for parting, grooving and copy turning",217.33,1,Stocked,0.45,0,119.53,Dormer
MS-EN-3225 P,"Turning holders for parting, grooving and copy turning",213.21,1,Non-stocked,0.45,0,117.27,Dormer
MS-EN-3225 PS,"Turning holders for parting, grooving and copy turning",233.81,1,Non-stocked,0.45,0,128.60,Dormer
P61.SFL-1616H-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SFL-2020K-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SFL-2525M-06,"Turning holders for parting, grooving and copy turning",253.38,1,Stocked,0.45,0,139.36,Dormer
P61.SFR-1616H-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SFR-2020K-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SFR-2525M-06,"Turning holders for parting, grooving and copy turning",253.38,1,Stocked,0.45,0,139.36,Dormer
P61.SGL-0010M-06/1,"Turning holders for parting, grooving and copy turning",199.82,1,Stocked,0.45,0,109.90,Dormer
P61.SGL-0012M-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SGL-0012M-06/1,"Turning holders for parting, grooving and copy turning",216.3,1,Stocked,0.45,0,118.97,Dormer
P61.SGL-A-0016M-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SGL-A-0020P-06,"Turning holders for parting, grooving and copy turning",259.56,1,Stocked,0.45,0,142.76,Dormer
P61.SGL-A-0025R-06,"Turning holders for parting, grooving and copy turning",293.55,1,Stocked,0.45,0,161.45,Dormer
P61.SGL-A-0032T-06,"Turning holders for parting, grooving and copy turning",371.83,1,Stocked,0.45,0,204.51,Dormer
P61.SGR-0010M-06/1,"Turning holders for parting, grooving and copy turning",199.82,1,Stocked,0.45,0,109.90,Dormer
P61.SGR-0012M-06,"Turning holders for parting, grooving and copy turning",216.3,1,Stocked,0.45,0,118.97,Dormer
P61.SGR-0012M-06/1,"Turning holders for parting, grooving and copy turning",215.27,1,Stocked,0.45,0,118.40,Dormer
P61.SGR-A-0016M-06,"Turning holders for parting, grooving and copy turning",231.75,1,Stocked,0.45,0,127.46,Dormer
P61.SGR-A-0020P-06,"Turning holders for parting, grooving and copy turning",259.56,1,Stocked,0.45,0,142.76,Dormer
P61.SGR-A-0025R-06,"Turning holders for parting, grooving and copy turning",293.55,1,Stocked,0.45,0,161.45,Dormer
P61.SGR-A-0032T-06,"Turning holders for parting, grooving and copy turning",371.83,1,Stocked,0.45,0,204.51,Dormer
XLCFL 160115-1.60,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFL 160115-2.00,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFL 250115-1.60,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLCFL 250115-2.00,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLCFN 160215-3.00,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFN 160220-3.00,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFN 250215-3.00,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLCFN 250225-3.00,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLCFN 250315-4.00,"Turning holders for parting, grooving and copy turning",148.32,1,Stocked,0.45,0,81.58,Dormer
XLCFN 250325-4.00,"Turning holders for parting, grooving and copy turning",148.32,1,Stocked,0.45,0,81.58,Dormer
XLCFN 250425-5.00,"Turning holders for parting, grooving and copy turning",150.38,1,Stocked,0.45,0,82.71,Dormer
XLCFN 250525-6.35,"Turning holders for parting, grooving and copy turning",155.53,1,Non-stocked,0.45,0,85.54,Dormer
XLCFN 2601 J 1.60,"Turning holders for parting, grooving and copy turning",136.99,1,Stocked,0.45,0,75.34,Dormer
XLCFN 2601 J 2.00,"Turning holders for parting, grooving and copy turning",136.99,1,Stocked,0.45,0,75.34,Dormer
XLCFN 2602 J 3.00,"Turning holders for parting, grooving and copy turning",136.99,1,Stocked,0.45,0,75.34,Dormer
XLCFN 2603 J 03,"Turning holders for parting, grooving and copy turning",126.69,1,Stocked,0.45,0,69.68,Dormer
XLCFN 2603 J 4.00,"Turning holders for parting, grooving and copy turning",136.99,1,Stocked,0.45,0,75.34,Dormer
XLCFN 3201 M 1.60,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 3201 M 2.00,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 3202 M 03,"Turning holders for parting, grooving and copy turning",129.78,1,Stocked,0.45,0,71.38,Dormer
XLCFN 3202 M 3.00,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 3203 M 04,"Turning holders for parting, grooving and copy turning",129.78,1,Stocked,0.45,0,71.38,Dormer
XLCFN 3203 M 4.00,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 3204 M 05,"Turning holders for parting, grooving and copy turning",129.78,1,Stocked,0.45,0,71.38,Dormer
XLCFN 3204 M 5.00,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 3205 M 6.35,"Turning holders for parting, grooving and copy turning",143.17,1,Stocked,0.45,0,78.74,Dormer
XLCFN 4502 S 3.00,"Turning holders for parting, grooving and copy turning",247.2,1,Stocked,0.45,0,135.96,Dormer
XLCFN 4503 S 4.00,"Turning holders for parting, grooving and copy turning",247.2,1,Stocked,0.45,0,135.96,Dormer
XLCFN 4504 S 5.00,"Turning holders for parting, grooving and copy turning",247.2,1,Stocked,0.45,0,135.96,Dormer
XLCFN 4505 S 6.35,"Turning holders for parting, grooving and copy turning",247.2,1,Stocked,0.45,0,135.96,Dormer
XLCFN 4704 S 05,"Turning holders for parting, grooving and copy turning",169.95,1,Stocked,0.45,0,93.47,Dormer
XLCFN 4705 S 06,"Turning holders for parting, grooving and copy turning",169.95,1,Stocked,0.45,0,93.47,Dormer
XLCFR 160115-1.60,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFR 160115-2.00,"Turning holders for parting, grooving and copy turning",140.08,1,Stocked,0.45,0,77.04,Dormer
XLCFR 250115-1.60,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLCFR 250115-2.00,"Turning holders for parting, grooving and copy turning",145.23,1,Stocked,0.45,0,79.88,Dormer
XLXFL 250220-3.00-100,"Turning holders for parting, grooving and copy turning",155.53,1,Stocked,0.45,0,85.54,Dormer
XLXFL 250220-3.00-150,"Turning holders for parting, grooving and copy turning",155.53,1,Stocked,0.45,0,85.54,Dormer
XLXFL 250220-3.00-60,"Turning holders for parting, grooving and copy turning",155.53,1,Stocked,0.45,0,85.54,Dormer
XLXFL 250220-3.00-80,"Turning holders for parting, grooving and copy turning",155.53,1,Stocked,0.45,0,85.54,Dormer
PHZ 1512-10,Turning Holders for Slotting,231.75,1,Stocked,0.45,0,127.46,Dormer
PHZ 2014-13,Turning Holders for Slotting,277.07,1,Stocked,0.45,0,152.39,Dormer
PHZ 90 1104-06,Turning Holders for Slotting,204.97,1,Stocked,0.45,0,112.73,Dormer
PHZ 90 1107-06,Turning Holders for Slotting,204.97,1,Stocked,0.45,0,112.73,Dormer
PHZ 90 1111-06,Turning Holders for Slotting,223.51,1,Stocked,0.45,0,122.93,Dormer
PHZ/2 3625-14,Turning Holders for Slotting,460.41,1,Stocked,0.45,0,253.23,Dormer
PHZ/2 4832-18,Turning Holders for Slotting,829.15,1,Stocked,0.45,0,456.03,Dormer
PST 1212-04,Turning Holders for Slotting,197.76,1,Stocked,0.45,0,108.77,Dormer
PST 1212-05,Turning Holders for Slotting,197.76,1,Stocked,0.45,0,108.77,Dormer
PST 1512-06,Turning Holders for Slotting,197.76,1,Stocked,0.45,0,108.77,Dormer
PST 1914-08,Turning Holders for Slotting,211.15,1,Stocked,0.45,0,116.13,Dormer
PST 2616-10,Turning Holders for Slotting,248.23,1,Stocked,0.45,0,136.53,Dormer
PST 3120-12,Turning Holders for Slotting,271.92,1,Stocked,0.45,0,149.56,Dormer
