sku,product_name,supplier_name,unit_price
834 8.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 10.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 10.006,Fine pitch Spiral Tap HSS-E  Yellow band 1.25 Pitch,Guhring Aus Stock Reseller,
834 12.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 12.006,Fine pitch Spiral Tap HSS-E  Yellow band 1.25 Pitch,Guhring Aus Stock Reseller,
834 12.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 14.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 14.006,Fine pitch Spiral Tap HSS-E  Yellow band 1.25 Pitch,Guhring Aus Stock Reseller,
834 14.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 16.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 16.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 18.005,Fine pitch Spiral Tap HSS-E  Yellow band 1.0 Pitch,Guhring Aus Stock Reseller,
834 18.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 20.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 22.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 24.007,Fine pitch Spiral Tap HSS-E  Yellow band 1.5 Pitch,Guhring Aus Stock Reseller,
834 24.008,Fine pitch Spiral Tap HSS-E  Yellow band 2.0 Pitch,Guhring Aus Stock Reseller,
861 3.000,M3 x 0.5 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 4.000,M4 x 0.7 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 5.000,M5 x 0.8 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 6.000,M 6 x 1 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 8.000,M8x1.25 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 10.000,M 10 x 1.5 3pce Hand Tap Set Metric HSS,Guhring Aus Stock Reseller,
861 12.000,M12x1.75 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 14.000,M 14 x 2 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 16.000,M 16 x 2  3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 18.000,M18x2.5  3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 20.000,M20x2.5 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
861 24.000,M24 x 3 3pce Hand Tap Set Metric  HSS,Guhring Aus Stock Reseller,
862 3.000,M 3 x 0.5 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 4.000,M 4 x 0.7 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 5.000,M 5 x 0.8 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 6.000,M 6 x 1 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 8.000,M 8 x 1.25 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 10.000,M 10 x 1.5 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 12.000,M 12 x 1.75 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 14.000,M 14 x 2 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 16.000,M 16 x 2 1st handtap Metric  HSS,Guhring Aus Stock Reseller,
862 18.000,M 18 x 2.5 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 20.000,M 20 x 2.5 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
862 24.000,M 24 x 3 1st hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 3.000,M 3 x 0.5 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 4.000,M 4 x 0.7 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 5.000,M 5 x 0.8 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 6.000,M 6 x 1 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 8.000,M 8 x 1.25 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 10.000,M 10 x 1.5 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 12.000,M 12 x 1.75 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 14.000,M 14 x 2 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 16.000,M 16 x 2 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 18.000,M 18 x 2.5 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 20.000,M 20 x 2.5 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
863 24.000,M 24 x 3 2nd hand tap Metric  HSS,Guhring Aus Stock Reseller,
864 3.000,M 3 x 0.5 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 4.000,M 4 x 0.7 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 5.000,M 5 x 0.8 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 6.000,M 6 x 1 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 8.000,M 8 x 1.25 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 10.000,M 10 x 1.5 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 12.000,M 12 x 1.75 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 14.000,M 14 x 2 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 16.000,M 16 x 2 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 18.000,M 18 x 2.5 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 20.000,M 20 x 2.5 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
864 24.000,M 24 x 3 Bottoming Hand Tap  HSS,Guhring Aus Stock Reseller,
873 2.184,No. 2-56 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 2.515,No. 3-48 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 2.845,No. 4-40 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 3.175,No. 5-40 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 3.505,No. 6-32 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 4.166,No. 8-32 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 4.826,No. 10-24 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 6.350,1/4 x 20 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 7.938,5/16 x 18 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
873 9.525,3/8 x 16 UNC Gun Nose Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 2.184,No. 2-56 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 2.845,No. 4-40 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 3.175,No. 5-40 UNC Spiral Taps HSS-E  Yellow band deleted,Guhring Aus Stock Reseller,
876 3.505,No. 6-32 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 4.166,No. 8-32 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 4.826,No. 10-24 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 5.486,No. 12-24 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 6.350,1/4 x 20 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 7.938,5/16 x 18 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
876 9.525,3/8 x 16 UNC Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
877 2.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 2.500,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 3.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 4.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 5.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 6.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
877 8.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
878 11.113,7/16 x 14 UNC GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 12.700,1/2 x 13 UNC GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 14.288,9/16 x 12 UNC GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 15.875,5/8 x 11 UNC Gun Nose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 19.050,3/4 x 10 UNC Gun Nose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 22.225,7/8 x 9 UNC Gun Nose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 25.400,1 x 8 UNC Gun Nose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 28.575,1 1/8 - UNC Gun Nose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 31.750,1 1/4 - 7 UNC GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
878 38.100,1 1/2 - 6 UNC GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
879 12.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
879 14.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
879 16.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
879 20.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
881 11.113,7/16 x 14 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 12.700,1/2 x 13 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 14.288,9/16 x 12 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 15.875,5/8 x 11 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 19.050,3/4 x 10 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 22.225,7/8 x 9 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
881 25.400,1 x 8 UNC Spiral Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 2.845,No. 4-48 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 6.350,1/4 x 28 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 7.938,5/16 x 24 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 9.525,3/8 x 24 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 11.113,7/16 x 20 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 12.700,1/2 x 20 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 14.288,9/16 x 18 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 15.875,5/8 x 18 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 19.050,3/4 x 16 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 22.225,7/8 x 14 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 25.400,1 x 12 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 28.575,1 1/8 x 12 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
908 31.750,1 1/4 x 12 UNF GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
909 3.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
910 12.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
910 14.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
910 16.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
910 20.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
910 24.000,Metric Spiral Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
911 4.166,No. 8-36 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 4.826,No. 10-32 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 6.350,1/4-28 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 7.938,5/16-24 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 9.525,3/8-24 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 11.113,7/16-20 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 12.700,1/2-20 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 14.288,9/16-18 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 15.875,5/8-18 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 19.050,3/4-16 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 22.225,7/8-14 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
911 25.400,1 - 12 UNF Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
927 6.004,Fluteless taps with lubrication flutes TiN Coated 0.75 Pitch,Guhring Aus Stock Reseller,
927 8.004,Fluteless taps with lubrication flutes TiN Coated 0.75 Pitch,Guhring Aus Stock Reseller,
927 8.005,Fluteless taps with lubrication flutes TiN Coated 1.0 Pitch,Guhring Aus Stock Reseller,
927 10.005,Fluteless taps with lubrication flutes TiN Coated 1.0 Pitch,Guhring Aus Stock Reseller,
927 10.006,Fluteless taps with lubrication flutes TiN Coated 1.25 Pitch,Guhring Aus Stock Reseller,
927 12.005,Fluteless taps with lubrication flutes TiN Coated 1.0 Pitch,Guhring Aus Stock Reseller,
927 12.006,Fluteless taps with lubrication flutes TiN Coated 1.25 Pitch,Guhring Aus Stock Reseller,
927 12.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 14.005,Fluteless taps with lubrication flutes TiN Coating 1.0 Pitch,Guhring Aus Stock Reseller,
927 14.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 16.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 18.005,Fluteless taps with lubrication flutes TiN Coated 1.0 Pitch,Guhring Aus Stock Reseller,
927 18.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 20.005,Fluteless taps with lubrication flutes TiN Coated 1.0 Pitch,Guhring Aus Stock Reseller,
927 20.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 22.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
927 24.007,Fluteless taps with lubrication flutes TiN Coated 1.5 Pitch,Guhring Aus Stock Reseller,
954 6.350,W 1/4 x 20 3pce Hand Tap Set  BSW Threads HSS,Guhring Aus Stock Reseller,
954 7.938,W 5/16 x 18 3pce Hand Tap Set  BSW Threads HSS,Guhring Aus Stock Reseller,
954 9.525,W 3/8 x 16 3pce Hand Tap Set  BSW Threads HSS,Guhring Aus Stock Reseller,
954 12.700,W 1/2 x 12 3pce Hand Tap Set BSW Threads HSS,Guhring Aus Stock Reseller,
957 4.762,W 3/16 x 24  Bottoming Tap  BSW Threads HSS,Guhring Aus Stock Reseller,
957 6.350,W 1/4 x 20  Bottoming Tap BSW Threads HSS,Guhring Aus Stock Reseller,
957 7.938,W 5/16 x 18  Bottoming Tap BSW Threads HSS,Guhring Aus Stock Reseller,
957 9.525,W 3/8 x 16  Bottoming Tap BSW Threads HSS,Guhring Aus Stock Reseller,
957 12.700,W 1/2 x 12  Bottoming Tap  BSW Threads HSS,Guhring Aus Stock Reseller,
962 9.728,G 1/8 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
962 13.157,G 1/4 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
962 16.662,G 3/8 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
962 20.955,G 1/2 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
962 26.441,G 3/4 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
962 33.249,G 1 BSP GunNose Tap HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 9.728,G 1/8 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 13.157,G 1/4 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 16.662,G 3/8 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 20.955,G 1/2 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 26.441,G 3/4 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
965 33.249,G 1 BSP Spiral Taps HSS-E  Yellow band,Guhring Aus Stock Reseller,
973 8.190,1/16 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 10.620,1/8 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 14.140,1/4 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 17.570,3/8 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 21.900,1/2 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 27.230,3/4 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 34.180,1 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 42.900,1 1/4 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 48.940,1 1/2 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
973 61.000,2 NPT Gun Nose Taps HSS-E,Guhring Aus Stock Reseller,
981 3.505,No. 6-32 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 4.166,No. 8-32 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 4.826,No. 10-24 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 6.350,1/4-20 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 7.938,5/16 - 18 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 9.525,3/8 -16 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 11.113,7/16 - 14 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 12.700,1/2 - 13 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 14.288,9/16 - 12 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 15.875,5/8 - 11 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 19.050,3/4 - 10 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
981 25.400,1 - 8 3pce Hand Tap Set UNC Threads HSS,Guhring Aus Stock Reseller,
984 2.845,No. 4-40 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 3.175,No. 5-40 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 3.505,No. 6-32 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 4.166,No. 8-32 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 4.826,No. 10-24 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 6.350,1/4-20 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 7.938,5/16 - 18 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 9.525,3/8 - 16 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 12.700,1/2 - 13 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 14.288,9/16 - 12 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 15.875,5/8 - 11 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 19.050,3/4 - 10 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 22.225,7/8 - 9 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 28.575,1 1/8 - 7 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
984 50.800,2 - 4.5 Bottoming UNC Threads HSS,Guhring Aus Stock Reseller,
985 4.826,No. 10 - 32 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 6.350,1/4 - 28 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 7.938,5/16 - 24 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 9.525,3/8 - 24 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 11.113,7/16 - 20 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 12.700,1/2 - 20 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
985 15.875,5/8 - 18 2pce hand Tap Set UNF Threads HSS,Guhring Aus Stock Reseller,
987 4.826,No. 10 - 32 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 6.350,1/4 - 28 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 7.938,5/16 - 24 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 9.525,3/8 - 24 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 11.113,7/16 - 20 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 12.700,1/2 - 20 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
987 15.875,5/8 - 18 Bottoming UNF Threads HSS,Guhring Aus Stock Reseller,
998 3.000,Long Series Gun Nose Tap HSS-E M3,Guhring Aus Stock Reseller,
998 4.000,Long Series Gun Nose Tap HSS-E M4,Guhring Aus Stock Reseller,
998 5.000,Long Series Gun Nose Tap HSS-E M5,Guhring Aus Stock Reseller,
998 6.000,Long Series Gun Nose Tap HSS-E M6,Guhring Aus Stock Reseller,
998 8.000,Long Series Gun Nose Tap HSS-E M8,Guhring Aus Stock Reseller,
998 10.000,Long Series Gun Nose Tap HSS-E M10,Guhring Aus Stock Reseller,
998 12.000,Long Series Gun Nose Tap HSS-E M12,Guhring Aus Stock Reseller,
998 14.000,Long Series Gun Nose Tap HSS-E M14,Guhring Aus Stock Reseller,
998 16.000,Long Series Gun Nose Tap HSS-E M16,Guhring Aus Stock Reseller,
998 20.000,Long Series Gun Nose Tap HSS-E M20,Guhring Aus Stock Reseller,
1010 3.000,HSS-E MACHINE GUN TAP EG M3 TiN Coated,Guhring Aus Stock Reseller,
1010 4.000,HSS-E MACHINE GUN TAP EG M4 TiN Coated,Guhring Aus Stock Reseller,
1010 5.000,HSS-E MACHINE GUN TAP EG M5 TiN Coated,Guhring Aus Stock Reseller,
1010 6.000,HSS-E MACHINE GUN TAP EG M6 TiN Coated,Guhring Aus Stock Reseller,
1010 8.000,HSS-E MACHINE GUN TAP EG M8 TiN Coated,Guhring Aus Stock Reseller,
1010 10.000,HSS-E MACHINE GUN TAP EG M10 TiN Coated,Guhring Aus Stock Reseller,
1010 12.000,HSS-E MACHINE GUN TAP EG M12 TiN Coated,Guhring Aus Stock Reseller,
1010 14.000,HSS-E MACHINE GUN TAP EG M14 TiN Coated,Guhring Aus Stock Reseller,
1010 16.000,HSS-E MACHINE GUN TAP EG M16 TiN Coated,Guhring Aus Stock Reseller,
1011 3.000,HSS-E MACHINE SPIRAL TAP EG M3 TiN Coated,Guhring Aus Stock Reseller,
1011 4.000,HSS-E MACHINE SPIRAL TAP EG M4 TiN Coated,Guhring Aus Stock Reseller,
1011 5.000,HSS-E MACHINE SPIRAL TAP EG M5 TiN Coated,Guhring Aus Stock Reseller,
1011 6.000,HSS-E MACHINE SPIRAL TAP EG M6 TiN Coated,Guhring Aus Stock Reseller,
1011 8.000,HSS-E MACHINE SPIRAL TAP EG M8 TiN Coated,Guhring Aus Stock Reseller,
1011 10.000,HSS-E MACHINE SPIRAL TAP EG M10 TiN Coated,Guhring Aus Stock Reseller,
1011 12.000,HSS-E MACHINE SPIRAL TAP EG M12 TiN Coated,Guhring Aus Stock Reseller,
